"","pdb_id","dataset","model","rank","seed","recycle","training","rms_before_ref_super_rec_bb","rms_before_ref_super_rec","rms_before_ref_super_pep_bb","rms_before_ref_super_pep","rmsBB_if","rmsBB_allIF","rmsALL_if","rmsALL_allIF"
"192","1x2r_AB","Motif","model_4","rank_1","seed_2","recycle_9",TRUE,0.45,1,0.64,0.59,12.834,6.743,13.872,7.403
"193","1x2r_AB","Motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.94,1.23,0.12,1.12,5.413,2.596,6.072,3.122
"194","1x2r_AB","Motif","model_4","rank_1","seed_3","recycle_3",TRUE,0.68,1.21,0.05,0.83,9.407,4.868,10.131,5.301
"195","1x2r_AB","Motif","model_4","rank_2","seed_3","recycle_9",FALSE,0.7,1.21,0.07,1.23,5.018,2.431,6.337,3.27
"196","1x2r_AB","Motif","model_4","rank_2","seed_3","recycle_9",TRUE,0.52,1.07,0.17,1.07,7.603,3.914,8.375,4.342
"197","1x2r_AB","Motif","model_4","rank_1","seed_4","recycle_3",FALSE,0.59,1.11,0.06,0.91,6.918,3.467,7.683,4.025
"198","1x2r_AB","Motif","model_4","rank_1","seed_4","recycle_3",TRUE,0.57,1.09,0.05,0.9,9.86,5.439,11.876,6.388
"199","1x2r_AB","Motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.68,1.2,0.1,1.19,5.441,2.646,5.962,3.143
"200","1x2r_AB","Motif","model_4","rank_1","seed_4","recycle_9",TRUE,0.52,1.04,0.07,0.89,8.913,4.935,11.005,5.904
"201","2a3i_AB","Motif","model_4","rank_1","seed_0","recycle_3",FALSE,0.77,1.38,0.37,1.31,0.676,0.438,1.155,1.213
"202","2a3i_AB","Motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.74,1.31,0.37,1.26,0.676,0.458,1.147,1.21
"203","2a3i_AB","Motif","model_4","rank_2","seed_0","recycle_9",FALSE,0.79,1.41,0.37,1.3,0.688,0.444,1.172,1.223
"204","2a3i_AB","Motif","model_4","rank_2","seed_0","recycle_9",TRUE,0.76,1.36,0.38,1.3,0.705,0.445,1.161,1.24
"205","2a3i_AB","Motif","model_4","rank_1","seed_1","recycle_3",FALSE,0.78,1.41,0.37,1.31,0.675,0.435,1.158,1.217
"206","2a3i_AB","Motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.76,1.35,0.37,1.12,0.67,0.441,0.985,1.136
"207","2a3i_AB","Motif","model_4","rank_2","seed_1","recycle_9",FALSE,0.79,1.41,0.37,1.31,0.688,0.445,1.174,1.228
"208","2a3i_AB","Motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.74,1.37,0.37,1.32,0.613,0.421,1.159,1.217
"209","2a3i_AB","Motif","model_4","rank_1","seed_2","recycle_3",FALSE,0.78,1.43,0.37,1.31,0.666,0.432,1.154,1.21
"210","2a3i_AB","Motif","model_4","rank_1","seed_2","recycle_3",TRUE,0.74,1.38,0.39,1.28,0.751,0.468,1.165,1.217
"211","2a3i_AB","Motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.79,1.37,0.37,1.31,0.691,0.444,1.173,1.227
"212","2a3i_AB","Motif","model_4","rank_2","seed_2","recycle_9",TRUE,0.76,1.35,0.37,1.27,0.638,0.437,1.159,1.219
"213","2a3i_AB","Motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.77,1.43,0.36,1.33,0.645,0.424,1.149,1.223
"214","2a3i_AB","Motif","model_4","rank_1","seed_3","recycle_3",TRUE,0.75,1.36,0.36,1.27,0.674,0.45,1.14,1.199
"215","2a3i_AB","Motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.79,1.42,0.37,1.32,0.692,0.44,1.176,1.234
"216","2a3i_AB","Motif","model_4","rank_8","seed_3","recycle_9",TRUE,0.79,1.45,0.35,1.27,0.689,0.433,1.165,1.2
"217","2a3i_AB","Motif","model_4","rank_1","seed_4","recycle_3",FALSE,0.77,1.41,0.36,1.32,0.656,0.427,1.15,1.221
"218","2a3i_AB","Motif","model_4","rank_2","seed_4","recycle_3",TRUE,0.77,1.36,0.38,1.17,0.68,0.439,0.991,1.158
"219","2a3i_AB","Motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.79,1.38,0.37,1.3,0.692,0.444,1.178,1.225
"220","2a3i_AB","Motif","model_4","rank_1","seed_4","recycle_9",TRUE,0.78,1.33,0.39,1.28,0.672,0.467,1.157,1.22
"221","2cch_DF","Motif","model_4","rank_2","seed_0","recycle_3",FALSE,0.7,1.26,0.52,1.29,2.138,1.232,4.055,2.444
"222","2cch_DF","Motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.65,1.23,0.45,1.16,2.317,1.315,4.198,2.519
"223","2cch_DF","Motif","model_4","rank_2","seed_0","recycle_9",FALSE,0.68,1.25,0.41,1.19,2.171,1.22,3.974,2.404
"224","2cch_DF","Motif","model_4","rank_1","seed_0","recycle_9",TRUE,0.69,1.25,0.42,1.08,2.388,1.307,4.08,2.445
"225","2cch_DF","Motif","model_4","rank_2","seed_1","recycle_3",FALSE,0.52,1.12,0.71,1.76,2.257,1.305,4.326,2.604
"226","2cch_DF","Motif","model_4","rank_2","seed_1","recycle_3",TRUE,0.54,1.12,0.65,1.8,2.173,1.287,4.292,2.59
"227","2cch_DF","Motif","model_4","rank_2","seed_1","recycle_9",FALSE,0.5,1.09,0.41,1.21,2.119,1.193,3.931,2.376
"228","2cch_DF","Motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.51,1.11,0.39,1.08,2.404,1.314,4.132,2.453
"229","2cch_DF","Motif","model_4","rank_2","seed_2","recycle_3",FALSE,0.67,1.24,0.59,1.46,2.181,1.271,4.129,2.523
"230","2cch_DF","Motif","model_4","rank_1","seed_2","recycle_3",TRUE,0.57,1.12,0.48,1.23,2.129,1.211,4.013,2.431
"231","2cch_DF","Motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.68,1.25,0.43,1.14,2.174,1.229,3.961,2.402
"232","2cch_DF","Motif","model_4","rank_2","seed_2","recycle_9",TRUE,0.54,1.13,0.42,1.09,2.348,1.292,4.057,2.429
"233","2cch_DF","Motif","model_4","rank_2","seed_3","recycle_3",FALSE,0.53,1.12,0.84,1.97,2.234,1.309,4.379,2.648
"234","2cch_DF","Motif","model_4","rank_2","seed_3","recycle_3",TRUE,0.55,1.11,0.86,2.01,2.298,1.323,4.448,2.672
"235","2cch_DF","Motif","model_4","rank_2","seed_3","recycle_9",FALSE,0.5,1.09,0.45,1.15,2.173,1.221,3.974,2.401
"236","2cch_DF","Motif","model_4","rank_2","seed_3","recycle_9",TRUE,0.5,1.08,0.48,1.18,2.303,1.27,4.106,2.464
"237","2cch_DF","Motif","model_4","rank_1","seed_4","recycle_3",FALSE,0.54,1.11,0.54,1.44,1.974,1.154,3.975,2.441
"238","2cch_DF","Motif","model_4","rank_2","seed_4","recycle_3",TRUE,0.52,1.09,0.53,1.35,2.181,1.329,4.415,2.698
"239","2cch_DF","Motif","model_4","rank_2","seed_4","recycle_9",FALSE,0.5,1.07,0.41,1.25,2.221,1.242,4.035,2.426
"240","2cch_DF","Motif","model_4","rank_2","seed_4","recycle_9",TRUE,0.51,1.1,1.01,2.2,2.084,1.257,4.31,2.651
