"","pdb_id","dataset","model","rank","seed","recycle","training","rms_before_ref_super_rec_bb","rms_before_ref_super_rec","rms_before_ref_super_pep_bb","rms_before_ref_super_pep","rmsBB_if","rmsBB_allIF","rmsALL_if","rmsALL_allIF"
"187","2ds8_BP","Non-motif","model_4","rank_9","seed_1","recycle_9",FALSE,0.58,1.02,0.67,0.85,1.017,0.535,1.675,1.165
"188","2ds8_BP","Non-motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.67,1.07,1.09,1.26,12.621,5.298,13.101,6.808
"189","2ds8_BP","Non-motif","model_4","rank_1","seed_2","recycle_3",FALSE,0.59,1.02,0.47,0.81,1.074,0.546,1.727,1.187
"190","2ds8_BP","Non-motif","model_4","rank_8","seed_2","recycle_3",TRUE,0.62,1.02,0.49,1.61,1.318,0.555,2.821,1.688
"191","2ds8_BP","Non-motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.59,1,0.69,0.86,1.01,0.541,1.64,1.092
"192","2ds8_BP","Non-motif","model_4","rank_3","seed_2","recycle_9",TRUE,0.61,1.02,0.67,0.81,1.106,0.575,1.779,1.164
"193","2ds8_BP","Non-motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.59,1.02,0.5,0.8,1.076,0.543,1.746,1.176
"194","2ds8_BP","Non-motif","model_4","rank_2","seed_3","recycle_3",TRUE,0.66,1.04,0.06,0.09,4.798,1.724,6.396,3.439
"195","2ds8_BP","Non-motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.59,1.02,0.68,0.86,1.01,0.531,1.822,1.233
"196","2ds8_BP","Non-motif","model_4","rank_2","seed_3","recycle_9",TRUE,0.64,1.05,1.05,1.25,12.766,5.368,12.93,6.628
"197","2ds8_BP","Non-motif","model_4","rank_1","seed_4","recycle_3",FALSE,0.59,1.02,0.49,0.82,1.045,0.535,1.729,1.188
"198","2ds8_BP","Non-motif","model_4","rank_2","seed_4","recycle_3",TRUE,0.67,1.05,0.55,0.51,12.344,5.11,12.576,6.363
"199","2ds8_BP","Non-motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.58,0.99,0.68,0.85,1.012,0.538,1.656,1.09
"200","2ds8_BP","Non-motif","model_4","rank_2","seed_4","recycle_9",TRUE,0.63,1.02,0.27,0.32,12.339,5.123,12.834,6.556
"201","2fmf_AB","Non-motif","model_4","rank_4","seed_0","recycle_3",FALSE,0.5,1.05,0.68,1.37,7.771,3.199,8.574,3.7
"202","2fmf_AB","Non-motif","model_4","rank_6","seed_0","recycle_3",TRUE,0.5,0.99,0.68,1.34,7.812,3.203,8.597,3.686
"203","2fmf_AB","Non-motif","model_4","rank_9","seed_0","recycle_9",FALSE,0.46,0.93,0.68,1.36,7.843,3.216,8.642,3.721
"204","2fmf_AB","Non-motif","model_4","rank_6","seed_0","recycle_9",TRUE,0.47,0.95,0.65,1.35,7.724,3.139,8.498,3.628
"205","2fmf_AB","Non-motif","model_4","rank_7","seed_1","recycle_3",FALSE,0.47,0.97,0.66,1.35,7.888,3.233,8.701,3.711
"206","2fmf_AB","Non-motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.48,1,0.48,0.82,6.108,1.95,6.276,2.414
"207","2fmf_AB","Non-motif","model_4","rank_5","seed_1","recycle_9",FALSE,0.45,0.92,0.67,1.36,7.826,3.222,8.63,3.728
"208","2fmf_AB","Non-motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.48,1.02,0.46,0.93,6.163,1.94,6.087,2.376
"209","2fmf_AB","Non-motif","model_4","rank_6","seed_2","recycle_3",FALSE,0.5,0.99,0.54,1.34,7.935,3.272,8.77,3.761
"210","2fmf_AB","Non-motif","model_4","rank_9","seed_2","recycle_3",TRUE,0.52,1.04,0.65,1.35,8.315,3.453,9.193,3.914
"211","2fmf_AB","Non-motif","model_4","rank_8","seed_2","recycle_9",FALSE,0.47,0.99,0.68,1.36,7.784,3.209,8.587,3.713
"212","2fmf_AB","Non-motif","model_4","rank_1","seed_2","recycle_9",TRUE,0.47,0.99,0.51,1.33,7.909,3.214,8.732,3.702
"213","2fmf_AB","Non-motif","model_4","rank_9","seed_3","recycle_3",FALSE,0.47,0.95,0.54,1.34,7.947,3.269,8.781,3.75
"214","2fmf_AB","Non-motif","model_4","rank_2","seed_3","recycle_3",TRUE,0.48,1.06,0.52,0.86,6.019,1.928,6.159,2.387
"215","2fmf_AB","Non-motif","model_4","rank_7","seed_3","recycle_9",FALSE,0.46,0.95,0.67,1.36,7.836,3.213,8.637,3.718
"216","2fmf_AB","Non-motif","model_4","rank_1","seed_3","recycle_9",TRUE,0.47,1.05,0.48,0.84,6.123,1.973,6.366,2.427
"217","2fmf_AB","Non-motif","model_4","rank_5","seed_4","recycle_3",FALSE,0.46,0.95,0.67,1.36,7.865,3.238,8.682,3.728
"218","2fmf_AB","Non-motif","model_4","rank_1","seed_4","recycle_3",TRUE,0.47,1.01,0.45,0.83,6.295,2.006,6.279,2.44
"219","2fmf_AB","Non-motif","model_4","rank_6","seed_4","recycle_9",FALSE,0.45,0.94,0.56,1.35,7.829,3.216,8.639,3.729
"220","2fmf_AB","Non-motif","model_4","rank_2","seed_4","recycle_9",TRUE,0.48,1.08,0.5,0.9,6.09,1.96,6.204,2.427
"221","2h9m_CD","Non-motif","model_4","rank_4","seed_0","recycle_3",FALSE,0.52,0.9,0.25,0.33,51.928,21.028,51.749,21.727
"222","2h9m_CD","Non-motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.54,0.93,0.26,0.34,52.78,21.56,53.053,22.455
"223","2h9m_CD","Non-motif","model_4","rank_8","seed_0","recycle_9",FALSE,0.53,0.91,0.25,0.33,54.875,22.199,54.591,23.004
"224","2h9m_CD","Non-motif","model_4","rank_6","seed_0","recycle_9",TRUE,0.5,0.9,0.25,0.32,53.667,21.912,53.574,22.644
"225","2h9m_CD","Non-motif","model_4","rank_2","seed_1","recycle_3",FALSE,0.53,0.92,0.24,0.32,53.229,21.553,53.003,22.322
"226","2h9m_CD","Non-motif","model_4","rank_2","seed_1","recycle_3",TRUE,0.53,0.93,0.6,0.54,53.786,21.985,54.099,22.866
"227","2h9m_CD","Non-motif","model_4","rank_6","seed_1","recycle_9",FALSE,0.51,0.92,0.25,0.33,55.219,22.345,54.885,23.11
"228","2h9m_CD","Non-motif","model_4","rank_3","seed_1","recycle_9",TRUE,0.52,0.91,0.25,0.33,53.677,21.944,53.162,22.391
"229","2h9m_CD","Non-motif","model_4","rank_5","seed_2","recycle_3",FALSE,0.53,0.96,0.24,0.32,52.734,21.295,52.461,22.127
"230","2h9m_CD","Non-motif","model_4","rank_6","seed_2","recycle_3",TRUE,0.54,0.96,0.26,0.34,52.146,21.29,51.751,21.807
"231","2h9m_CD","Non-motif","model_4","rank_9","seed_2","recycle_9",FALSE,0.52,0.9,0.25,0.33,55.848,22.588,55.624,23.438
"232","2h9m_CD","Non-motif","model_4","rank_2","seed_2","recycle_9",TRUE,0.51,0.89,0.65,0.51,55.23,22.521,55.119,23.31
"233","2h9m_CD","Non-motif","model_4","rank_3","seed_3","recycle_3",FALSE,0.53,0.93,0.23,0.3,53.085,21.512,52.886,22.226
"234","2h9m_CD","Non-motif","model_4","rank_3","seed_3","recycle_3",TRUE,0.49,0.89,0.19,0.26,56.65,23.115,56.993,24.09
"235","2h9m_CD","Non-motif","model_4","rank_7","seed_3","recycle_9",FALSE,0.53,0.92,0.25,0.33,54.603,22.122,54.374,22.925
"236","2h9m_CD","Non-motif","model_4","rank_1","seed_3","recycle_9",TRUE,0.51,0.91,0.17,0.23,55.375,22.587,55.345,23.375
"237","2h9m_CD","Non-motif","model_4","rank_6","seed_4","recycle_3",FALSE,0.53,0.91,0.65,0.6,36.175,15.432,36.908,16.289
"238","2h9m_CD","Non-motif","model_4","rank_9","seed_4","recycle_3",TRUE,0.53,0.93,0.23,0.31,53.813,21.899,53.243,22.416
"239","2h9m_CD","Non-motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.53,0.91,0.25,0.32,55.265,22.36,55.062,23.203
"240","2h9m_CD","Non-motif","model_4","rank_9","seed_4","recycle_9",TRUE,0.54,0.94,0.66,0.52,50.755,20.711,50.442,21.333
"241","2hpl_AB","Non-motif","model_4","rank_1","seed_0","recycle_3",FALSE,0.46,1.12,0.69,1.09,14.547,6.743,16.257,7.478
"242","2hpl_AB","Non-motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.45,1.12,0.97,1.67,8.038,3.587,8.737,4.294
"243","2hpl_AB","Non-motif","model_4","rank_1","seed_0","recycle_9",FALSE,0.7,1.28,0.92,1.74,33.141,14.42,33.68,14.711
"244","2hpl_AB","Non-motif","model_4","rank_1","seed_0","recycle_9",TRUE,0.56,1.23,1.16,1.49,21.343,9.113,22.361,9.741
"245","2hpl_AB","Non-motif","model_4","rank_6","seed_1","recycle_3",FALSE,0.47,1.18,0.04,0.7,28.17,12.124,28.454,12.561
"246","2hpl_AB","Non-motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.47,1.12,0.88,1.84,22.588,9.858,22.713,10.122
"247","2hpl_AB","Non-motif","model_4","rank_9","seed_1","recycle_9",FALSE,0.47,1.18,1.07,1.8,35.543,15.349,36.512,15.869
"248","2hpl_AB","Non-motif","model_4","rank_6","seed_1","recycle_9",TRUE,0.47,1.12,1.12,1.5,26.469,11.522,28.071,12.314
"249","2hpl_AB","Non-motif","model_4","rank_1","seed_2","recycle_3",FALSE,0.46,1.11,1.86,2.43,10.1,4.864,11.768,5.627
"250","2hpl_AB","Non-motif","model_4","rank_2","seed_2","recycle_3",TRUE,0.45,1.14,1,1.56,7.506,3.389,8.437,4.224
"251","2hpl_AB","Non-motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.55,1.18,0.62,0.61,7.953,3.588,9.717,4.485
"252","2hpl_AB","Non-motif","model_4","rank_1","seed_2","recycle_9",TRUE,0.5,1.18,0.51,0.78,5.568,2.454,6.399,3.281
"253","2hpl_AB","Non-motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.55,1.17,0.03,0.7,11.422,5.396,13.048,6.106
"254","2hpl_AB","Non-motif","model_4","rank_4","seed_3","recycle_3",TRUE,0.46,1.15,1.01,1.55,21.555,9.456,22.787,10.087
"255","2hpl_AB","Non-motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.55,1.18,0.9,2.02,19.106,8.642,20.351,9.077
"256","2hpl_AB","Non-motif","model_4","rank_7","seed_3","recycle_9",TRUE,0.46,1.16,1.19,1.44,21.016,9.34,22.366,9.857
"257","2hpl_AB","Non-motif","model_4","rank_1","seed_4","recycle_3",FALSE,0.47,1.12,0.59,0.59,21.074,9.516,22.207,9.965
"258","2hpl_AB","Non-motif","model_4","rank_5","seed_4","recycle_3",TRUE,0.55,1.17,0.04,0.59,33.902,14.3,34.167,14.879
"259","2hpl_AB","Non-motif","model_4","rank_5","seed_4","recycle_9",FALSE,0.46,1.11,1.25,1.8,27.481,12.227,28.527,12.606
"260","2hpl_AB","Non-motif","model_4","rank_2","seed_4","recycle_9",TRUE,0.45,1.14,0.5,0.83,26.436,11.397,26.69,11.623
"261","2o02_AP","Non-motif","model_4","rank_9","seed_0","recycle_3",FALSE,0.58,1.19,0.38,0.88,18.089,9.146,17.687,8.656
"262","2o02_AP","Non-motif","model_4","rank_7","seed_0","recycle_3",TRUE,0.59,1.2,0.22,1.02,18.129,9.103,17.726,8.64
"263","2o02_AP","Non-motif","model_4","rank_1","seed_0","recycle_9",FALSE,0.61,1.22,0.35,0.6,5.838,3.216,6.914,3.937
"264","2o02_AP","Non-motif","model_4","rank_1","seed_0","recycle_9",TRUE,0.62,1.23,0.2,1.02,18.015,9.074,17.642,8.636
"265","2o02_AP","Non-motif","model_4","rank_1","seed_1","recycle_3",FALSE,0.6,1.21,0.38,0.92,18.114,9.137,17.71,8.653
"266","2o02_AP","Non-motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.63,1.22,0.29,0.87,5.251,3.016,6.707,3.91
"267","2o02_AP","Non-motif","model_4","rank_9","seed_1","recycle_9",FALSE,0.56,1.18,0.36,0.93,18.33,9.269,17.952,8.777
"268","2o02_AP","Non-motif","model_4","rank_1","seed_1","recycle_9",TRUE,0.59,1.21,0.83,1.39,5.624,3.062,6.656,3.763
"269","2o02_AP","Non-motif","model_4","rank_8","seed_2","recycle_3",FALSE,0.59,1.18,0.37,0.92,18.155,9.192,17.764,8.706
"270","2o02_AP","Non-motif","model_4","rank_9","seed_2","recycle_3",TRUE,0.64,1.23,0.93,1.15,18.032,9.048,17.696,8.623
"271","2o02_AP","Non-motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.61,1.21,0.48,0.77,18.298,9.23,17.904,8.742
"272","2o02_AP","Non-motif","model_4","rank_8","seed_2","recycle_9",TRUE,0.59,1.21,0.88,1.49,17.68,8.92,17.272,8.444
"273","2o02_AP","Non-motif","model_4","rank_1","seed_3","recycle_3",FALSE,0.59,1.21,0.37,0.88,18.186,9.168,17.784,8.711
"274","2o02_AP","Non-motif","model_4","rank_6","seed_3","recycle_3",TRUE,0.56,1.18,0.17,0.94,18.487,9.395,18.129,8.941
"275","2o02_AP","Non-motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.6,1.21,0.35,0.59,5.789,3.198,6.888,3.933
"276","2o02_AP","Non-motif","model_4","rank_5","seed_3","recycle_9",TRUE,0.57,1.19,0.8,1.38,18.068,9.134,17.656,8.65
"277","2o02_AP","Non-motif","model_4","rank_6","seed_4","recycle_3",FALSE,0.58,1.2,0.35,0.89,18.064,9.126,17.674,8.641
"278","2o02_AP","Non-motif","model_4","rank_1","seed_4","recycle_3",TRUE,0.6,1.22,0.17,0.99,17.736,8.982,17.346,8.514
"279","2o02_AP","Non-motif","model_4","rank_1","seed_4","recycle_9",FALSE,0.58,1.2,0.29,0.75,18.174,9.155,17.796,8.707
"280","2o02_AP","Non-motif","model_4","rank_6","seed_4","recycle_9",TRUE,0.57,1.2,0.49,0.8,18.104,9.163,17.719,8.679
"281","3d1e_AP","Non-motif","model_4","rank_2","seed_0","recycle_3",FALSE,0.9,1.39,0.25,0.25,19.903,8.596,19.077,8.561
"282","3d1e_AP","Non-motif","model_4","rank_1","seed_0","recycle_3",TRUE,0.88,1.36,1.75,3.13,28.821,12.494,28.199,12.375
"283","3d1e_AP","Non-motif","model_4","rank_1","seed_0","recycle_9",FALSE,0.94,1.42,0.25,0.25,27.704,11.862,26.54,11.657
"284","3d1e_AP","Non-motif","model_4","rank_1","seed_0","recycle_9",TRUE,0.91,1.4,1.02,1.55,36.853,15.721,36.205,15.609
"285","3d1e_AP","Non-motif","model_4","rank_2","seed_1","recycle_3",FALSE,0.8,1.3,0.25,0.25,23.428,9.967,22.381,9.86
"286","3d1e_AP","Non-motif","model_4","rank_1","seed_1","recycle_3",TRUE,0.81,1.33,0.24,0.24,19.341,8.727,19.593,8.859
"287","3d1e_AP","Non-motif","model_4","rank_2","seed_1","recycle_9",FALSE,0.82,1.32,1.2,2.1,32.364,13.778,31.256,13.559
"288","3d1e_AP","Non-motif","model_4","rank_2","seed_1","recycle_9",TRUE,0.81,1.32,0.24,0.24,24.552,10.424,23.345,10.268
"289","3d1e_AP","Non-motif","model_4","rank_2","seed_2","recycle_3",FALSE,0.79,1.33,0.25,0.25,24.118,10.266,22.975,10.115
"290","3d1e_AP","Non-motif","model_4","rank_1","seed_2","recycle_3",TRUE,0.82,1.32,0.21,0.21,19.979,8.7,19.47,8.734
"291","3d1e_AP","Non-motif","model_4","rank_1","seed_2","recycle_9",FALSE,0.81,1.32,1.21,2.08,32.021,13.587,30.831,13.37
"292","3d1e_AP","Non-motif","model_4","rank_1","seed_2","recycle_9",TRUE,0.81,1.32,0.44,1.94,29.898,12.73,28.677,12.528
"293","3d1e_AP","Non-motif","model_4","rank_2","seed_3","recycle_3",FALSE,0.81,1.31,0.62,1.23,24.497,10.606,23.709,10.499
"294","3d1e_AP","Non-motif","model_4","rank_2","seed_3","recycle_3",TRUE,0.81,1.33,0.5,1.39,26.151,11.293,25.572,11.279
"295","3d1e_AP","Non-motif","model_4","rank_1","seed_3","recycle_9",FALSE,0.81,1.33,0.25,0.25,29.83,12.97,29.414,12.906
"296","3d1e_AP","Non-motif","model_4","rank_2","seed_3","recycle_9",TRUE,0.78,1.29,0.43,1.94,30.383,12.685,28.814,12.462
"297","3d1e_AP","Non-motif","model_4","rank_2","seed_4","recycle_3",FALSE,0.83,1.34,0.24,0.24,26.52,11.241,25.295,11.056
"298","3d1e_AP","Non-motif","model_4","rank_2","seed_4","recycle_3",TRUE,0.83,1.32,0.07,1.2,29.29,12.547,28.121,12.274
"299","3d1e_AP","Non-motif","model_4","rank_2","seed_4","recycle_9",FALSE,0.86,1.35,1.21,2.07,31.855,13.533,30.759,13.342
"300","3d1e_AP","Non-motif","model_4","rank_1","seed_4","recycle_9",TRUE,0.95,1.42,1.79,2.07,31.926,13.575,30.499,13.256
